PA Certification #,Total NPC MW DC,Total NPC MW AC,Fuel Types at Facility,County,State,Zip,Year
PA-402402-SUN-I,0.00416,0.003328,SUN,Allegheny,PA,15017,2017
PA-402401-SUN-I,0.00572,0.004576,SUN,York,PA,17070,2017
PA-402403-SUN-I,0.00424,0.003392,SUN,York,PA,17331,2017
PA-402368-SUN-I,0.0052,0.00416,SUN,Bucks,PA,19047,2017
PA-402392-SUN-I,0.00962,0.007696,SUN,Bucks,PA,19020,2017
PA-402391-SUN-I,0.00286,0.002288,SUN,Montgomery,PA,19401,2017
PA-402377-SUN-I,0.00468,0.003744,SUN,Montgomery,PA,19038,2017
PA-402370-SUN-I,0.01014,0.008112,SUN,Bucks,PA,19020,2017
PA-402390-SUN-I,0.00702,0.005616,SUN,Montgomery,PA,19027,2017
PA-402394-SUN-I,0.01248,0.009984,SUN,Philadelphia,PA,19115,2017
PA-402387-SUN-I,0.01742,0.013936,SUN,Montgomery,PA,19403,2017
PA-402374-SUN-I,0.00416,0.003328,SUN,Montgomery,PA,19027,2017
PA-402386-SUN-I,0.00728,0.005824,SUN,Philadelphia,PA,19154,2017
PA-402384-SUN-I,0.00416,0.003328,SUN,Montgomery,PA,19090,2017
PA-402382-SUN-I,0.00702,0.005616,SUN,Philadelphia,PA,19153,2017
PA-402393-SUN-I,0.00546,0.004368,SUN,Philadelphia,PA,19153,2017
PA-402372-SUN-I,0.00416,0.003328,SUN,Philadelphia,PA,19114,2017
PA-402388-SUN-I,0.00494,0.003952,SUN,Philadelphia,PA,19152,2017
PA-402383-SUN-I,0.0039,0.00312,SUN,Bucks,PA,19047,2017
PA-402378-SUN-I,0.00754,0.006032,SUN,Bucks,PA,19053,2017
PA-402380-SUN-I,0.01768,0.014144,SUN,Bucks,PA,19020,2017
PA-402389-SUN-I,0.00806,0.006448,SUN,Bucks,PA,19020,2017
PA-402381-SUN-I,0.00986,0.007888,SUN,Bucks,PA,18966,2017
PA-402385-SUN-I,0.00494,0.003952,SUN,Philadelphia,PA,19128,2017
PA-402376-SUN-I,0.01482,0.011856,SUN,Bucks,PA,19056,2017
PA-402371-SUN-I,0.0114,0.00912,SUN,York,PA,17360,2017
PA-402373-SUN-I,0.01044,0.0114,SUN,Bucks,PA,18966,2017
PA-402379-SUN-I,0.00338,0.002704,SUN,York,PA,17406,2017
PA-402369-SUN-I,0.01274,0.010192,SUN,Bucks,PA,18914,2017
PA-402375-SUN-I,0.00442,0.003536,SUN,Bucks,PA,19053,2017
PA-402346-SUN-I,0.00988,0.007904,SUN,Montgomery,PA,19027,2017
PA-402329-SUN-I,0.0052,0.00416,SUN,Montgomery,PA,19038,2017
PA-402321-SUN-I,0.0065,0.0052,SUN,Bucks,PA,19047,2017
PA-402325-SUN-I,0.013,0.0104,SUN,Montgomery,PA,19428,2017
PA-402333-SUN-I,0.00468,0.003744,SUN,Philadelphia,PA,19114,2017
PA-402330-SUN-I,0.00884,0.007072,SUN,Bucks,PA,19047,2017
PA-402328-SUN-I,0.01326,0.010608,SUN,Bucks,PA,18966,2017
PA-402344-SUN-I,0.00572,0.004576,SUN,Bucks,PA,19067,2017
PA-402343-SUN-I,0.0065,0.0052,SUN,Bucks,PA,19057,2017
PA-402337-SUN-I,0.01014,0.008112,SUN,Bucks,PA,19047,2017
PA-402326-SUN-I,0.00728,0.005824,SUN,Montgomery,PA,19462,2017
PA-402327-SUN-I,0.00754,0.006032,SUN,Bucks,PA,19020,2017
PA-402339-SUN-I,0.00546,0.004368,SUN,Montgomery,PA,19027,2017
PA-402332-SUN-I,0.01144,0.009152,SUN,Bucks,PA,19053,2017
PA-402351-SUN-I,0.01508,0.012064,SUN,Cumberland,PA,17013,2017
PA-402353-SUN-I,0.02366,0.018928,SUN,Lehigh,PA,18037,2017
PA-402355-SUN-I,0.00504,0.004032,SUN,Lancaster,PA,17554,2017
PA-402356-SUN-I,0.0065,0.0052,SUN,Allegheny,PA,15243,2017
PA-402358-SUN-I,0.0026,0.00208,SUN,Allegheny,PA,15206,2017
PA-402361-SUN-I,0.00624,0.004992,SUN,Dauphin,PA,17036,2017
PA-402363-SUN-I,0.0078,0.00624,SUN,Cumberland,PA,17050,2017
PA-402365-SUN-I,0.00754,0.006032,SUN,Allegheny,PA,15243,2017
PA-402367-SUN-I,0.00442,0.003536,SUN,Allegheny,PA,15216,2017
PA-402366-SUN-I,0.02106,0.016848,SUN,York,PA,17404,2017
PA-402364-SUN-I,0.00806,0.006448,SUN,Allegheny,PA,15147,2017
PA-402362-SUN-I,0.00884,0.007072,SUN,Cumberland,PA,17025,2017
PA-402360-SUN-I,0.0078,0.00624,SUN,Cumberland,PA,17013,2017
PA-402359-SUN-I,0.00676,0.005408,SUN,Berks,PA,19508,2017
PA-402357-SUN-I,0.00832,0.006656,SUN,Allegheny,PA,15235,2017
PA-402354-SUN-I,0.00832,0.006656,SUN,Allegheny,PA,15216,2017
PA-402336-SUN-I,0.00546,0.004368,SUN,Bucks,PA,19021,2017
PA-402345-SUN-I,0.00598,0.004784,SUN,Lancaster,PA,17601,2017
PA-402342-SUN-I,0.0078,0.00624,SUN,Philadelphia,PA,19116,2017
PA-402341-SUN-I,0.00986,0.007888,SUN,Bucks,PA,19047,2017
PA-402335-SUN-I,0.00806,0.006448,SUN,Bucks,PA,19057,2017
PA-402334-SUN-I,0.00832,0.006656,SUN,Montgomery,PA,19090,2017
PA-402340-SUN-I,0.00832,0.006656,SUN,Philadelphia,PA,19115,2017
PA-402331-SUN-I,0.0065,0.0052,SUN,Allegheny,PA,15227,2017
PA-402322-SUN-I,0.01196,0.009568,SUN,Lehigh,PA,18062,2017
PA-402323-SUN-I,0.01352,0.010816,SUN,Allegheny,PA,15243,2017
PA-402324-SUN-I,0.00884,0.007072,SUN,Lebanon,PA,17078,2017
PA-402347-SUN-I,0.00494,0.003952,SUN,Monroe,PA,18302,2017
PA-402348-SUN-I,0.01066,0.008528,SUN,Berks,PA,19510,2017
PA-402349-SUN-I,0.01482,0.011856,SUN,Bucks,PA,18960,2017
PA-402350-SUN-I,0.01274,0.010192,SUN,Lehigh,PA,18052,2017
PA-402352-SUN-I,0.0117,0.00936,SUN,Delaware,PA,19010,2017
PA-402318-SUN-I,0.082935,0.066348,SUN,Lancaster,PA,17572,2017
PA-402294-SUN-I,0.0063,0.00504,SUN,Delaware,PA,19081,2017
PA-402296-SUN-I,0.00312,0.002496,SUN,Dauphin,PA,17036,2017
PA-402314-SUN-I,0.01118,0.008944,SUN,Delaware,PA,19014,2017
PA-402289-SUN-I,0.00624,0.004992,SUN,Lackawanna,PA,18403,2017
PA-402300-SUN-I,0.0156,0.01248,SUN,Lancaster,PA,17543,2017
PA-402290-SUN-I,0.00936,0.007488,SUN,Cumberland,PA,17013,2017
PA-402295-SUN-I,0.01484,0.011872,SUN,Lebanon,PA,17073,2017
PA-402291-SUN-I,0.00598,0.004784,SUN,Berks,PA,19604,2017
PA-402292-SUN-I,0.01144,0.009152,SUN,Montgomery,PA,19464,2017
PA-402293-SUN-I,0.00546,0.004368,SUN,Allegheny,PA,15235,2017
PA-402298-SUN-I,0.00924,0.007392,SUN,Dauphin,PA,17036,2017
PA-402297-SUN-I,0.01092,0.008736,SUN,York,PA,17019,2017
PA-402299-SUN-I,0.01596,0.012768,SUN,Perry,PA,17053,2017
PA-402301-SUN-I,0.02054,0.016432,SUN,Lancaster,PA,17601,2017
PA-402302-SUN-I,0.00676,0.005408,SUN,Cumberland,PA,17011,2017
PA-402303-SUN-I,0.01378,0.011024,SUN,Chester,PA,19362,2017
PA-402304-SUN-I,0.01144,0.009152,SUN,Berks,PA,19507,2017
PA-402308-SUN-I,0.00936,0.007488,SUN,Montgomery,PA,19464,2017
PA-402311-SUN-I,0.00884,0.007072,SUN,York,PA,17402,2017
PA-402313-SUN-I,0.013,0.0104,SUN,Cumberland,PA,17013,2017
PA-402319-SUN-I,0.00624,0.004992,SUN,Allegheny,PA,15243,2017
PA-402320-SUN-I,0.00416,0.003328,SUN,Bucks,PA,19030,2017
PA-402305-SUN-I,0.01222,0.009776,SUN,Allegheny,PA,15243,2017
PA-402306-SUN-I,0.00819,0.006552,SUN,Allegheny,PA,15235,2017
PA-402310-SUN-I,0.00494,0.003952,SUN,Allegheny,PA,15132,2017
PA-402315-SUN-I,0.01073,0.008584,SUN,Philadelphia,PA,19153,2017
PA-402312-SUN-I,0.00624,0.004992,SUN,Lehigh,PA,18103,2017
PA-402316-SUN-I,0.01316,0.010528,SUN,Dauphin,PA,17111,2017
PA-402317-SUN-I,0.00676,0.005408,SUN,Allegheny,PA,15236,2017
PA-402285-SUN-I,0.00468,0.003744,SUN,Lancaster,PA,17512,2017
PA-402286-SUN-I,0.01326,0.010608,SUN,Monroe,PA,18301,2017
PA-402287-SUN-I,0.0143,0.01144,SUN,Lehigh,PA,18103,2017
PA-402288-SUN-I,0.01508,0.012064,SUN,Lancaster,PA,17538,2017
PA-402270-SUN-I,0.00689,0.005512,SUN,Montgomery,PA,19446,2017
PA-402271-SUN-I,0.00702,0.005616,SUN,Allegheny,PA,15112,2017
PA-402272-SUN-I,0.00702,0.005616,SUN,Lebanon,PA,17046,2017
PA-402273-SUN-I,0.00624,0.004992,SUN,Lehigh,PA,18052,2017
PA-402274-SUN-I,0.00572,0.004576,SUN,Allegheny,PA,15122,2017
PA-402275-SUN-I,0.01118,0.008944,SUN,Perry,PA,17047,2017
PA-402276-SUN-I,0.00546,0.004368,SUN,Allegheny,PA,15145,2017
PA-402277-SUN-I,0.01274,0.010192,SUN,Dauphin,PA,17113,2017
PA-402278-SUN-I,0.00252,0.002016,SUN,Lehigh,PA,18032,2017
PA-402279-SUN-I,0.00806,0.006448,SUN,Cumberland,PA,17013,2017
PA-402280-SUN-I,0.00364,0.002912,SUN,Allegheny,PA,15147,2017
PA-402281-SUN-I,0.013,0.0104,SUN,Montgomery,PA,19440,2017
PA-402282-SUN-I,0.0091,0.00728,SUN,York,PA,17402,2017
PA-402283-SUN-I,0.00392,0.003136,SUN,Dauphin,PA,17110,2017
PA-402284-SUN-I,0.0065,0.0052,SUN,Allegheny,PA,15108,2017
PA-39973-SUN-I,0.040386,0.032309,SUN,Bucks,PA,18944,2017
PA-402269-SUN-I,0.00476,0.003808,SUN,Bucks,PA,19047,2017
PA-402268-SUN-I,0.00286,0.002288,SUN,Allegheny,PA,15235,2017
PA-402266-SUN-I,0.0104,0.00832,SUN,Allegheny,PA,15116,2017
PA-402267-SUN-I,0.01924,0.015392,SUN,Lehigh,PA,18066,2017
PA-402265-SUN-I,0.00936,0.007488,SUN,Berks,PA,19565,2017
PA-402254-SUN-I,0.01302,0.010416,SUN,Lebanon,PA,17042,2017
PA-402253-SUN-I,0.00924,0.007392,SUN,Bucks,PA,19067,2017
PA-402252-SUN-I,0.00728,0.005824,SUN,Cumberland,PA,17050,2017
PA-402255-SUN-I,0.0156,0.01248,SUN,Dauphin,PA,17036,2017
PA-402256-SUN-I,0.0078,0.00624,SUN,Allegheny,PA,15220,2017
PA-402258-SUN-I,0.00546,0.004368,SUN,Bucks,PA,19020,2017
PA-402257-SUN-I,0.00546,0.004368,SUN,Allegheny,PA,15108,2017
PA-402259-SUN-I,0.00208,0.001664,SUN,Allegheny,PA,15236,2017
PA-402260-SUN-I,0.00858,0.006864,SUN,Philadelphia,PA,19111,2017
PA-402261-SUN-I,0.0078,0.00624,SUN,York,PA,17070,2017
PA-402262-SUN-I,0.01456,0.011648,SUN,Lancaster,PA,17579,2017
PA-402263-SUN-I,0.01274,0.010192,SUN,Monroe,PA,18466,2017
PA-402264-SUN-I,0.00962,0.007696,SUN,Cumberland,PA,17050,2017
PA-402249-SUN-I,0.01256,0.010048,SUN,Chester,PA,19343,2017
PA-402250-SUN-I,0.00775,0.0062,SUN,Philadelphia,PA,19153,2017
PA-402240-SUN-I,0.0078,0.00624,SUN,Northampton,PA,18067,2017
PA-402239-SUN-I,0.0052,0.00416,SUN,Schuylkill,PA,17921,2017
PA-402233-SUN-I,0.01196,0.009568,SUN,Allegheny,PA,15136,2017
PA-402234-SUN-I,0.0143,0.01144,SUN,Allegheny,PA,15136,2017
PA-402235-SUN-I,0.0026,0.00208,SUN,Allegheny,PA,15056,2017
PA-402236-SUN-I,0.00572,0.004576,SUN,York,PA,17313,2017
PA-402237-SUN-I,0.01118,0.008944,SUN,Lancaster,PA,17554,2017
PA-402238-SUN-I,0.01092,0.008736,SUN,Lehigh,PA,18104,2017
PA-402241-SUN-I,0.00442,0.003536,SUN,Monroe,PA,18332,2017
PA-402242-SUN-I,0.00832,0.006656,SUN,Cumberland,PA,17013,2017
PA-402243-SUN-I,0.00754,0.006032,SUN,York,PA,17404,2017
PA-402244-SUN-I,0.01196,0.009568,SUN,Allegheny,PA,15108,2017
PA-402245-SUN-I,0.01586,0.012688,SUN,Adams,PA,17316,2017
PA-402246-SUN-I,0.01274,0.010192,SUN,Dauphin,PA,17112,2017
PA-402247-SUN-I,0.00546,0.004368,SUN,Allegheny,PA,15108,2017
PA-402248-SUN-I,0.0117,0.00936,SUN,Chester,PA,19362,2017
PA-402251-SUN-I,0.00936,0.007488,SUN,Allegheny,PA,15236,2017
PA-402208-SUN-I,0.00286,0.002288,SUN,Allegheny,PA,15206,2017
PA-402226-SUN-I,0.00442,0.003536,SUN,Berks,PA,19518,2017
PA-402206-SUN-I,0.01144,0.009152,SUN,York,PA,17360,2017
PA-402207-SUN-I,0.00832,0.006656,SUN,Lehigh,PA,18069,2017
PA-402212-SUN-I,0.00728,0.005824,SUN,Lehigh,PA,18062,2017
PA-402211-SUN-I,0.01326,0.010608,SUN,Dauphin,PA,17111,2017
PA-402213-SUN-I,0.01456,0.011648,SUN,Lancaster,PA,17538,2017
PA-402214-SUN-I,0.00936,0.007488,SUN,Allegheny,PA,15227,2017
PA-402215-SUN-I,0.00729,0.005832,SUN,Lancaster,PA,17584,2017
PA-402216-SUN-I,0.00364,0.002912,SUN,Dauphin,PA,17103,2017
PA-402217-SUN-I,0.00962,0.007696,SUN,Cumberland,PA,17015,2017
PA-402218-SUN-I,0.00504,0.004032,SUN,Dauphin,PA,17113,2017
PA-402219-SUN-I,0.00754,0.006032,SUN,York,PA,17406,2017
PA-402220-SUN-I,0.01118,0.008944,SUN,Lancaster,PA,17543,2017
PA-402221-SUN-I,0.00546,0.004368,SUN,Dauphin,PA,17036,2017
PA-402222-SUN-I,0.00546,0.004368,SUN,Dauphin,PA,17109,2017
PA-402223-SUN-I,0.01092,0.008736,SUN,Lancaster,PA,17512,2017
PA-402224-SUN-I,0.00598,0.004784,SUN,Lehigh,PA,18102,2017
PA-402225-SUN-I,0.00702,0.005616,SUN,Dauphin,PA,17109,2017
PA-402227-SUN-I,0.0104,0.00832,SUN,Bucks,PA,19007,2017
PA-402209-SUN-I,0.01898,0.015184,SUN,Lancaster,PA,17532,2017
PA-402228-SUN-I,0.00754,0.006032,SUN,Northampton,PA,18064,2017
PA-402229-SUN-I,0.01534,0.012272,SUN,Dauphin,PA,17110,2017
PA-402231-SUN-I,0.00759,0.006072,SUN,Lehigh,PA,18034,2017
PA-402232-SUN-I,0.00324,0.002592,SUN,Bucks,PA,19057,2017
PA-402210-SUN-I,0.0078,0.00624,SUN,Allegheny,PA,15136,2017
PA-402197-SUN-I,0.01456,0.011648,SUN,Bucks,PA,18951,2017
PA-402181-SUN-I,0.00546,0.004368,SUN,Chester,PA,19362,2017
PA-402183-SUN-I,0.0117,0.00936,SUN,Montgomery,PA,19446,2017
PA-402179-SUN-I,0.00884,0.007072,SUN,Cumberland,PA,17013,2017
PA-402170-SUN-I,0.00416,0.003328,SUN,Delaware,PA,19081,2017
PA-402182-SUN-I,0.00442,0.003536,SUN,Philadelphia,PA,19153,2017
PA-402160-SUN-I,0.01482,0.011856,SUN,Dauphin,PA,17057,2017
PA-402185-SUN-I,0.00312,0.002496,SUN,York,PA,17313,2017
PA-402150-SUN-I,0.00468,0.003744,SUN,Montgomery,PA,19090,2017
PA-402151-SUN-I,0.01378,0.011024,SUN,Perry,PA,17020,2017
PA-402152-SUN-I,0.00598,0.004784,SUN,Lebanon,PA,17003,2017
PA-402153-SUN-I,0.00598,0.004784,SUN,Lancaster,PA,17520,2017
PA-402165-SUN-I,0.02288,0.018304,SUN,Cumberland,PA,17241,2017
PA-402166-SUN-I,0.00572,0.004576,SUN,Dauphin,PA,17110,2017
PA-402168-SUN-I,0.006095,0.004876,SUN,Lancaster,PA,17603,2017
PA-402167-SUN-I,0.007475,0.00598,SUN,Bucks,PA,19067,2017
PA-402154-SUN-I,0.00312,0.002496,SUN,Lancaster,PA,17603,2017
PA-402155-SUN-I,0.00312,0.002496,SUN,Allegheny,PA,15145,2017
PA-402173-SUN-I,0.009135,0.007308,SUN,Lehigh,PA,18052,2017
PA-402156-SUN-I,0.00638,0.005104,SUN,Bucks,PA,19057,2017
PA-402157-SUN-I,0.0052,0.00416,SUN,Montgomery,PA,19075,2017
PA-402158-SUN-I,0.0065,0.0052,SUN,Bucks,PA,18966,2017
PA-402159-SUN-I,0.00676,0.005408,SUN,Bucks,PA,19020,2017
PA-402161-SUN-I,0.00696,0.005568,SUN,Montgomery,PA,19403,2017
PA-402169-SUN-I,0.00192,0.001536,SUN,Huntingdon,PA,16652,2017
PA-402162-SUN-I,0.00286,0.002288,SUN,Allegheny,PA,15025,2017
PA-402163-SUN-I,0.00468,0.003744,SUN,Allegheny,PA,15025,2017
PA-402164-SUN-I,0.00312,0.002496,SUN,Northampton,PA,18015,2017
PA-402171-SUN-I,0.00234,0.001872,SUN,Lancaster,PA,17022,2017
PA-402172-SUN-I,0.0182,0.01456,SUN,Dauphin,PA,17032,2017
PA-402174-SUN-I,0.01176,0.009408,SUN,Cumberland,PA,17055,2017
PA-402198-SUN-I,0.006625,0.0053,SUN,Northampton,PA,18064,2017
PA-402175-SUN-I,0.00806,0.006448,SUN,Philadelphia,PA,19154,2017
PA-402176-SUN-I,0.00754,0.006032,SUN,Bucks,PA,19047,2017
PA-402177-SUN-I,0.01222,0.009776,SUN,York,PA,17315,2017
PA-402178-SUN-I,0.01352,0.010816,SUN,Allegheny,PA,15122,2017
PA-402180-SUN-I,0.00676,0.005408,SUN,Allegheny,PA,15122,2017
PA-402184-SUN-I,0.01092,0.008736,SUN,Allegheny,PA,15210,2017
PA-402186-SUN-I,0.0169,0.01352,SUN,Lebanon,PA,17046,2017
PA-402187-SUN-I,0.0065,0.0052,SUN,Allegheny,PA,15209,2017
PA-402188-SUN-I,0.01118,0.008944,SUN,Lebanon,PA,17046,2017
PA-402189-SUN-I,0.00848,0.006784,SUN,York,PA,17322,2017
PA-402190-SUN-I,0.00754,0.006032,SUN,Allegheny,PA,15122,2017
PA-402191-SUN-I,0.00702,0.005616,SUN,Allegheny,PA,15238,2017
PA-402192-SUN-I,0.00312,0.002496,SUN,Allegheny,PA,15102,2017
PA-402193-SUN-I,0.00832,0.006656,SUN,Beaver,PA,15001,2017
PA-402194-SUN-I,0.0104,0.00832,SUN,Northampton,PA,18040,2017
PA-402195-SUN-I,0.00806,0.006448,SUN,Allegheny,PA,15102,2017
PA-402196-SUN-I,0.010865,0.008692,SUN,Adams,PA,17325,2017
PA-402199-SUN-I,0.01596,0.012768,SUN,Cumberland,PA,17050,2017
PA-402201-SUN-I,0.00468,0.003744,SUN,Allegheny,PA,15221,2017
PA-402203-SUN-I,0.00936,0.007488,SUN,Northampton,PA,18040,2017
PA-402202-SUN-I,0.00624,0.004992,SUN,Lehigh,PA,18109,2017
PA-402204-SUN-I,0.0039,0.00312,SUN,Northampton,PA,18040,2017
PA-402205-SUN-I,0.00962,0.007696,SUN,Allegheny,PA,15236,2017
PA-402146-SUN-I,0.00702,0.005616,SUN,Chester,PA,19382,2017
PA-402148-SUN-I,0.005886,0.004709,SUN,Allegheny,PA,15217,2017
PA-402145-SUN-I,0.4355,0.3484,SUN,Montour,PA,17821,2017
PA-402147-SUN-I,0.0078,0.00624,SUN,Cumberland,PA,17013,2017
PA-402149-SUN-I,0.00522,0.004176,SUN,Montgomery,PA,19090,2017
PA-402137-SUN-I,0.01014,0.008112,SUN,York,PA,17368,2017
PA-402139-SUN-I,0.01274,0.010192,SUN,Cumberland,PA,17015,2017
PA-402140-SUN-I,0.01222,0.009776,SUN,Allegheny,PA,15122,2017
PA-402141-SUN-I,0.00728,0.005824,SUN,Northampton,PA,18020,2017
PA-402142-SUN-I,0.00598,0.004784,SUN,Dauphin,PA,17111,2017
PA-402143-SUN-I,0.0052,0.00416,SUN,Lebanon,PA,17042,2017
PA-402135-SUN-I,0.00676,0.005408,SUN,Northampton,PA,18018,2017
PA-402138-SUN-I,0.00858,0.006864,SUN,Lancaster,PA,17603,2017
PA-402144-SUN-I,0.0052,0.00416,SUN,Allegheny,PA,15235,2017
PA-402133-SUN-I,0.0052,0.00416,SUN,Delaware,PA,19086,2017
PA-402134-SUN-I,0.00416,0.003328,SUN,Berks,PA,19607,2017
PA-402136-SUN-I,0.009765,0.007812,SUN,Lancaster,PA,17579,2017
PA-402123-SUN-I,0.00477,0.003816,SUN,Delaware,PA,19342,2017
PA-402114-SUN-I,0.01716,0.013728,SUN,Monroe,PA,18360,2017
PA-402130-SUN-I,0.01352,0.010816,SUN,Allegheny,PA,15239,2017
PA-402129-SUN-I,0.00936,0.007488,SUN,Bucks,PA,18929,2017
PA-402131-SUN-I,0.0078,0.00624,SUN,Cumberland,PA,17055,2017
PA-402110-SUN-I,0.00567,0.004536,SUN,Dauphin,PA,17112,2017
PA-402124-SUN-I,0.00364,0.002912,SUN,Dauphin,PA,17113,2017
PA-402128-SUN-I,0.00884,0.007072,SUN,York,PA,17070,2017
PA-402111-SUN-I,0.00624,0.004992,SUN,Allegheny,PA,15234,2017
PA-402112-SUN-I,0.01512,0.012096,SUN,Northampton,PA,18020,2017
PA-402113-SUN-I,0.00936,0.007488,SUN,Perry,PA,17040,2017
PA-402115-SUN-I,0.01274,0.010192,SUN,Monroe,PA,18360,2017
PA-402116-SUN-I,0.00725,0.0058,SUN,Bucks,PA,19030,2017
PA-402117-SUN-I,0.0052,0.00416,SUN,Dauphin,PA,17018,2017
PA-402118-SUN-I,0.00728,0.005824,SUN,Philadelphia,PA,19128,2017
PA-402119-SUN-I,0.0078,0.00624,SUN,Cumberland,PA,17011,2017
PA-402120-SUN-I,0.00936,0.007488,SUN,Berks,PA,19606,2017
PA-402121-SUN-I,0.00901,0.007208,SUN,Adams,PA,17325,2017
PA-402122-SUN-I,0.01534,0.012272,SUN,Berks,PA,19518,2017
PA-402125-SUN-I,0.0026,0.00208,SUN,Philadelphia,PA,19127,2017
PA-402126-SUN-I,0.00468,0.003744,SUN,Bucks,PA,19067,2017
PA-402127-SUN-I,0.00696,0.005568,SUN,Bucks,PA,18976,2017
PA-402132-SUN-I,0.00182,0.001456,SUN,Allegheny,PA,15217,2017
PA-402107-SUN-I,0.01196,0.009568,SUN,Allegheny,PA,15236,2017
PA-402108-SUN-I,0.01144,0.009152,SUN,Perry,PA,17047,2017
PA-402103-SUN-I,0.0182,0.01456,SUN,Cumberland,PA,17055,2017
PA-402104-SUN-I,0.00364,0.002912,SUN,York,PA,17070,2017
PA-402105-SUN-I,0.00806,0.006448,SUN,Berks,PA,19560,2017
PA-402106-SUN-I,0.00962,0.007696,SUN,Lancaster,PA,17543,2017
PA-402102-SUN-I,0.01092,0.008736,SUN,Montgomery,PA,19446,2017
PA-402091-SUN-I,0.00624,0.004992,SUN,Bucks,PA,19053,2017
PA-402094-SUN-I,0.01118,0.008944,SUN,Bucks,PA,19020,2017
PA-402095-SUN-I,0.00624,0.004992,SUN,Bucks,PA,19053,2017
PA-402093-SUN-I,0.00494,0.003952,SUN,Delaware,PA,19050,2017
PA-402096-SUN-I,0.01404,0.011232,SUN,Allegheny,PA,15025,2017
PA-402092-SUN-I,0.00598,0.004784,SUN,Bucks,PA,19056,2017
PA-402097-SUN-I,0.0063,0.00504,SUN,Dauphin,PA,17112,2017
PA-402098-SUN-I,0.0104,0.00832,SUN,Berks,PA,19567,2017
PA-402099-SUN-I,0.0039,0.00312,SUN,Cumberland,PA,17011,2017
PA-402100-SUN-I,0.00572,0.004576,SUN,Lehigh,PA,18052,2017
PA-402101-SUN-I,0.0208,0.01664,SUN,Dauphin,PA,17113,2017
PA-396527-SUN-I,0.02471,0.019768,SUN,Perry,PA,17024,2017
PA-402079-SUN-I,0.01664,0.013312,SUN,Monroe,PA,18360,2017
PA-402088-SUN-I,0.00754,0.006032,SUN,Allegheny,PA,15106,2017
PA-402084-SUN-I,0.00936,0.007488,SUN,Dauphin,PA,17112,2017
PA-402080-SUN-I,0.01512,0.012096,SUN,Monroe,PA,18466,2017
PA-402081-SUN-I,0.00624,0.004992,SUN,Lebanon,PA,17042,2017
PA-402087-SUN-I,0.0117,0.00936,SUN,Northampton,PA,18038,2017
PA-402083-SUN-I,0.0195,0.0156,SUN,Cumberland,PA,17241,2017
PA-402082-SUN-I,0.01092,0.008736,SUN,Monroe,PA,18301,2017
PA-402090-SUN-I,0.01134,0.009072,SUN,Dauphin,PA,17110,2017
PA-402089-SUN-I,0.00832,0.006656,SUN,Cumberland,PA,17013,2017
PA-402085-SUN-I,0.0182,0.01456,SUN,Monroe,PA,18370,2017
PA-402086-SUN-I,0.01612,0.012896,SUN,Dauphin,PA,17112,2017
PA-402078-SUN-I,0.00702,0.005616,SUN,Delaware,PA,19087,2017
PA-402074-SUN-I,0.024,0.0192,SUN,Lehigh,PA,18078,2017
PA-402075-SUN-I,0.01037,0.008296,SUN,Allegheny,PA,15108,2017
PA-402077-SUN-I,0.00858,0.006864,SUN,Berks,PA,19540,2017
PA-402076-SUN-I,0.0078,0.00624,SUN,Lancaster,PA,17538,2017
PA-402063-SUN-I,0.00676,0.005408,SUN,Allegheny,PA,15243,2017
PA-402066-SUN-I,0.01612,0.012896,SUN,Cumberland,PA,17025,2017
PA-402065-SUN-I,0.0052,0.00416,SUN,Lancaster,PA,17603,2017
PA-402064-SUN-I,0.00676,0.005408,SUN,Allegheny,PA,15218,2017
PA-402072-SUN-I,0.00442,0.003536,SUN,Cumberland,PA,17013,2017
PA-402067-SUN-I,0.0104,0.00832,SUN,Lancaster,PA,17552,2017
PA-402068-SUN-I,0.01222,0.009776,SUN,Dauphin,PA,17112,2017
PA-402069-SUN-I,0.00962,0.007696,SUN,Lancaster,PA,17545,2017
PA-402070-SUN-I,0.01014,0.008112,SUN,Lancaster,PA,17552,2017
PA-402071-SUN-I,0.01144,0.009152,SUN,Chester,PA,19335,2017
PA-402073-SUN-I,0.00858,0.006864,SUN,Montgomery,PA,19403,2017
PA-402060-SUN-I,0.01118,0.008944,SUN,Bucks,PA,18966,2017
PA-402061-SUN-I,0.00312,0.002496,SUN,Lancaster,PA,17603,2017
PA-402062-SUN-I,0.00702,0.005616,SUN,Bucks,PA,19054,2017
PA-402052-SUN-I,0.00848,0.006784,SUN,York,PA,17347,2017
PA-402053-SUN-I,0.00572,0.004576,SUN,Beaver,PA,15001,2017
PA-402055-SUN-I,0.01066,0.008528,SUN,Montgomery,PA,19403,2017
PA-402056-SUN-I,0.00676,0.005408,SUN,Bucks,PA,19055,2017
PA-402059-SUN-I,0.00312,0.002496,SUN,Allegheny,PA,15218,2017
PA-402058-SUN-I,0.00858,0.006864,SUN,York,PA,17368,2017
PA-402045-SUN-I,0.0027,0.00216,SUN,Cumberland,PA,17015,2017
PA-402048-SUN-I,0.0027,0.00216,SUN,Cumberland,PA,17015,2017
PA-402047-SUN-I,0.0027,0.00216,SUN,Allegheny,PA,15015,2017
PA-402049-SUN-I,0.0027,0.00216,SUN,Cumberland,PA,17015,2017
PA-402046-SUN-I,0.0027,0.00216,SUN,Cumberland,PA,17015,2017
